Date,Component,Type,Event,Event ID
2025-06-16 10:02:08,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN,7759
2025-06-16 10:02:08,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7760
2025-06-16 10:02:08,sfp_email,STATUS,Found e-mail address: amazonaws.wang-admin@anonymised.email,7761
2025-06-16 10:02:08,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7762
2025-06-16 10:02:08,sfp_email,STATUS,Found e-mail address: amazonaws.wang-tech@anonymised.email,7763
2025-06-16 10:02:08,sfp_whois,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7764
2025-06-16 10:02:08,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.wiki,7765
2025-06-16 10:02:08,sflib,STATUS,"Fetching (GET): http://amazonaws.website (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7766
2025-06-16 10:02:08,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7767
2025-06-16 10:02:08,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7768
2025-06-16 10:02:08,sfp_tldsearch,STATUS,Found a TLD with the target's name: amazonaws.win,7769
2025-06-16 10:02:08,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.wolterskluwer', 'wolterskluwer'], ['amazonaws.woodside', 'woodside'], ['amazonaws.work', 'work'], ['amazonaws.works', 'works']]",7770
2025-06-16 10:02:08,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7771
2025-06-16 10:02:08,sfp_countryname,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7772
2025-06-16 10:02:08,sfp_countryname,DEBUG,Found no country names associated with SIMILARDOMAIN: amazonaws.wiki,7773
2025-06-16 10:02:08,sflib,STATUS,Fetched http://amazonaws.website (2886855 bytes in 0.7293751239776611s),7774
2025-06-16 10:02:08,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN,7775
2025-06-16 10:02:08,sfp_countryname,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7776
2025-06-16 10:02:08,sfp_countryname,DEBUG,Found no country names associated with SIMILARDOMAIN: amazonaws.win,7777
2025-06-16 10:02:08,sfp_crossref,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7778
2025-06-16 10:02:08,sfp_crossref,DEBUG,Testing URL for affiliation: http://amazonaws.wiki,7779
2025-06-16 10:02:08,sflib,STATUS,"Fetching (HEAD): http://amazonaws.wiki (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7780
2025-06-16 10:02:08,sfp_whois,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7781
2025-06-16 10:02:08,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.win,7782
2025-06-16 10:02:09,sflib,STATUS,"Fetching (HEAD): http://amzn.to/HP04O8 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7783
2025-06-16 10:02:09,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.wow', 'wow'], ['amazonaws.wtc', 'wtc'], ['amazonaws.wtf', 'wtf'], ['amazonaws.xbox', 'xbox']]",7784
2025-06-16 10:02:09,sflib,STATUS,"Fetching (GET): http://amazonaws.wiki (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7785
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN_WHOIS,7786
2025-06-16 10:02:09,sfp_email,DEBUG,"Received event, SIMILARDOMAIN_WHOIS, from sfp_whois",7787
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7788
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: amazonaws.wiki-registrant@anonymised.email,7789
2025-06-16 10:02:09,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.xihuan', 'xihuan'], ['amazonaws.xin', 'xin'], ['amazonaws.कॉम', 'कॉम'], ['amazonaws.セール', 'セール']]",7790
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN_WHOIS,7791
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7792
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: amazonaws.wiki-admin@anonymised.email,7793
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7794
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: abuse@comlaude.com,7795
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7796
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: amazonaws.wiki-tech@anonymised.email,7797
2025-06-16 10:02:09,sfp_dnsresolve,DEBUG,"Received event, SIMILARDOMAIN_WHOIS, from sfp_whois",7798
2025-06-16 10:02:09,sflib,STATUS,Fetched http://amazonaws.wiki (2886855 bytes in 0.7485511302947998s),7799
2025-06-16 10:02:09,sfp_email,DEBUG,"Received event, SIMILARDOMAIN_WHOIS, from sfp_whois",7800
2025-06-16 10:02:09,sfp_dnsresolve,DEBUG,"Received event, SIMILARDOMAIN_WHOIS, from sfp_whois",7801
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7802
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: amazonaws.win-tech@anonymised.email,7803
2025-06-16 10:02:09,sfp_crossref,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7804
2025-06-16 10:02:09,sfp_crossref,DEBUG,Testing URL for affiliation: http://amazonaws.win,7805
2025-06-16 10:02:09,sflib,STATUS,"Fetching (HEAD): http://amazonaws.win (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7806
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7807
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: abuse@comlaude.com,7808
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7809
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: amazonaws.win-admin@anonymised.email,7810
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7811
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7812
2025-06-16 10:02:09,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7813
2025-06-16 10:02:09,sfp_email,STATUS,Found e-mail address: amazonaws.win-registrant@anonymised.email,7814
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7815
2025-06-16 10:02:09,sflib,STATUS,"Fetching (HEAD): http://amzn.to/HP04O8 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7816
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7817
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7818
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7819
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7820
2025-06-16 10:02:09,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7821
2025-06-16 10:02:10,sflib,STATUS,"Fetching (GET): http://amazonaws.win (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7822
2025-06-16 10:02:10,sflib,STATUS,Fetched http://amazonaws.win (2886855 bytes in 0.6712381839752197s),7823
2025-06-16 10:02:11,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.慈善', '慈善'], ['amazonaws.集团', '集团'], ['amazonaws.在线', '在线'], ['amazonaws.点看', '点看']]",7824
2025-06-16 10:02:13,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.八卦', '八卦'], ['amazonaws.موقع', 'موقع'], ['amazonaws.公益', '公益'], ['amazonaws.公司', '公司']]",7825
2025-06-16 10:02:14,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.网站', '网站'], ['amazonaws.移动', '移动'], ['amazonaws.我爱你', '我爱你'], ['amazonaws.москва', 'москва']]",7826
2025-06-16 10:02:15,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.онлайн', 'онлайн'], ['amazonaws.сайт', 'сайт'], ['amazonaws.联通', '联通'], ['amazonaws.קום', 'קום']]",7827
2025-06-16 10:02:15,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.微博', '微博'], ['amazonaws.淡马锡', '淡马锡'], ['amazonaws.ファッション', 'ファッション'], ['amazonaws.орг', 'орг']]",7828
2025-06-16 10:02:15,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.ストア', 'ストア'], ['amazonaws.アマゾン', 'アマゾン'], ['amazonaws.삼성', '삼성'], ['amazonaws.商标', '商标']]",7829
2025-06-16 10:02:16,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.商城', '商城'], ['amazonaws.дети', 'дети'], ['amazonaws.ポイント', 'ポイント'], ['amazonaws.新闻', '新闻']]",7830
2025-06-16 10:02:16,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.كوم', 'كوم'], ['amazonaws.中文网', '中文网'], ['amazonaws.中信', '中信'], ['amazonaws.娱乐', '娱乐']]",7831
2025-06-16 10:02:18,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.電訊盈科', '電訊盈科'], ['amazonaws.购物', '购物'], ['amazonaws.クラウド', 'クラウド'], ['amazonaws.通販', '通販']]",7832
2025-06-16 10:02:18,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.संगठन', 'संगठन'], ['amazonaws.餐厅', '餐厅'], ['amazonaws.网络', '网络'], ['amazonaws.ком', 'ком']]",7833
2025-06-16 10:02:19,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.食品', '食品'], ['amazonaws.飞利浦', '飞利浦'], ['amazonaws.手机', '手机'], ['amazonaws.ارامكو', 'ارامكو']]",7834
2025-06-16 10:02:21,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.بازار', 'بازار'], ['amazonaws.ابوظبي', 'ابوظبي'], ['amazonaws.كاثوليك', 'كاثوليك'], ['amazonaws.همراه', 'همراه']]",7835
2025-06-16 10:02:21,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.政府', '政府'], ['amazonaws.شبكة', 'شبكة'], ['amazonaws.بيتك', 'بيتك'], ['amazonaws.عرب', 'عرب']]",7836
2025-06-16 10:02:23,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.组织机构', '组织机构'], ['amazonaws.健康', '健康'], ['amazonaws.招聘', '招聘'], ['amazonaws.рус', 'рус']]",7837
2025-06-16 10:02:25,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.みんな', 'みんな'], ['amazonaws.グーグル', 'グーグル'], ['amazonaws.世界', '世界'], ['amazonaws.書籍', '書籍']]",7838
2025-06-16 10:02:26,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.닷넷', '닷넷'], ['amazonaws.コム', 'コム'], ['amazonaws.天主教', '天主教'], ['amazonaws.游戏', '游戏']]",7839
2025-06-16 10:02:27,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.vermögensberatung', 'vermögensberatung'], ['amazonaws.企业', '企业'], ['amazonaws.信息', '信息'], ['amazonaws.嘉里大酒店', '嘉里大酒店']]",7840
2025-06-16 10:02:29,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.广东', '广东'], ['amazonaws.政务', '政务'], ['amazonaws.xyz', 'xyz'], ['amazonaws.yachts', 'yachts']]",7841
2025-06-16 10:02:31,sfp_tldsearch,STATUS,Found a TLD with the target's name: amazonaws.xyz,7842
2025-06-16 10:02:31,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.yamaxun', 'yamaxun'], ['amazonaws.yandex', 'yandex'], ['amazonaws.yodobashi', 'yodobashi'], ['amazonaws.yoga', 'yoga']]",7843
2025-06-16 10:02:31,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN,7844
2025-06-16 10:02:31,sfp_crossref,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7845
2025-06-16 10:02:31,sfp_crossref,DEBUG,Testing URL for affiliation: http://amazonaws.xyz,7846
2025-06-16 10:02:31,sflib,STATUS,"Fetching (HEAD): http://amazonaws.xyz (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7847
2025-06-16 10:02:31,sfp_countryname,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7848
2025-06-16 10:02:31,sfp_countryname,DEBUG,Found no country names associated with SIMILARDOMAIN: amazonaws.xyz,7849
2025-06-16 10:02:31,sfp_whois,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7850
2025-06-16 10:02:31,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.xyz,7851
2025-06-16 10:02:31,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.you', 'you'], ['amazonaws.youtube', 'youtube'], ['amazonaws.yun', 'yun'], ['amazonaws.zappos', 'zappos']]",7852
2025-06-16 10:02:31,sflib,STATUS,"Fetching (HEAD): http://amzn.to/HP04O8 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7853
2025-06-16 10:02:31,sflib,STATUS,"Fetching (GET): http://amazonaws.xyz (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7854
2025-06-16 10:02:32,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN_WHOIS,7855
2025-06-16 10:02:32,sfp_dnsresolve,DEBUG,"Received event, SIMILARDOMAIN_WHOIS, from sfp_whois",7856
2025-06-16 10:02:32,sfp_email,DEBUG,"Received event, SIMILARDOMAIN_WHOIS, from sfp_whois",7857
2025-06-16 10:02:32,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7858
2025-06-16 10:02:32,sfp_email,STATUS,Found e-mail address: hostmaster@amazon.com,7859
2025-06-16 10:02:32,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7860
2025-06-16 10:02:32,sfp_email,STATUS,Found e-mail address: whoisrequest@markmonitor.com,7861
2025-06-16 10:02:32,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7862
2025-06-16 10:02:32,sfp_email,STATUS,Found e-mail address: abusecomplaints@markmonitor.com,7863
2025-06-16 10:02:32,sfp_email,DEBUG,"External domain, so possible affiliate e-mail",7864
2025-06-16 10:02:32,sfp_email,STATUS,Found e-mail address: registryescalations@markmonitor.com,7865
2025-06-16 10:02:32,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7866
2025-06-16 10:02:32,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7867
2025-06-16 10:02:32,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7868
2025-06-16 10:02:32,sflib,STATUS,Fetched http://amazonaws.xyz (2886855 bytes in 1.5995457172393799s),7869
2025-06-16 10:02:33,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_EMAILADDR,7870
2025-06-16 10:02:33,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.zero', 'zero'], ['amazonaws.zip', 'zip'], ['amazonaws.zone', 'zone'], ['amazonaws.zuerich', 'zuerich']]",7871
2025-06-16 10:02:33,sfp_tldsearch,STATUS,Found a TLD with the target's name: amazonaws.zip,7872
2025-06-16 10:02:33,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.edu.krd', 'edu.krd'], ['amazonaws.art.pl', 'art.pl'], ['amazonaws.gliwice.pl', 'gliwice.pl'], ['amazonaws.krakow.pl', 'krakow.pl']]",7873
2025-06-16 10:02:33,sfp_whois,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7874
2025-06-16 10:02:33,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.zip,7875
2025-06-16 10:02:33,sfp_whois,ERROR,WHOIS data (21 bytes) is smaller than 250 bytes. Throttling from WHOIS server is probably happening. Ignoring response.,7876
2025-06-16 10:02:33,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.wroc.pl', 'wroc.pl'], ['amazonaws.zakopane.pl', 'zakopane.pl'], ['amazonaws.lib.de.us', 'lib.de.us'], ['amazonaws.12chars.dev', '12chars.dev']]",7877
2025-06-16 10:02:33,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN,7878
2025-06-16 10:02:34,sfp_crossref,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7879
2025-06-16 10:02:34,sfp_crossref,DEBUG,Testing URL for affiliation: http://amazonaws.zip,7880
2025-06-16 10:02:34,sflib,STATUS,"Fetching (HEAD): http://amazonaws.zip (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7881
2025-06-16 10:02:34,sfp_countryname,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",7882
2025-06-16 10:02:34,sfp_countryname,DEBUG,Found no country names associated with SIMILARDOMAIN: amazonaws.zip,7883
2025-06-16 10:02:34,sflib,STATUS,"Fetching (GET): http://amazonaws.zip (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",7884
2025-06-16 10:02:34,sflib,STATUS,Fetched http://amazonaws.zip (114 bytes in 0.4778745174407959s),7885
2025-06-16 10:02:34,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.12chars.pro', '12chars.pro'], ['amazonaws.cc.ua', 'cc.ua'], ['amazonaws.inf.ua', 'inf.ua'], ['amazonaws.ltd.ua', 'ltd.ua']]",7886
2025-06-16 10:02:34,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.a2hosted.com', 'a2hosted.com'], ['amazonaws.cpserver.com', 'cpserver.com'], ['amazonaws.activetrail.biz', 'activetrail.biz'], ['amazonaws.adaptable.app', 'adaptable.app']]",7887
2025-06-16 10:02:50,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.myaddr.io', 'myaddr.io'], ['amazonaws.dyn.addr.tools', 'dyn.addr.tools'], ['amazonaws.myaddr.tools', 'myaddr.tools'], ['amazonaws.adobeaemcloud.com', 'adobeaemcloud.com']]",7888
2025-06-16 10:02:50,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.hlx.live', 'hlx.live'], ['amazonaws.adobeaemcloud.net', 'adobeaemcloud.net'], ['amazonaws.aem.network', 'aem.network'], ['amazonaws.aem.page', 'aem.page']]",7889
2025-06-16 10:02:50,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.aem.reviews', 'aem.reviews'], ['amazonaws.adobeio-static.net', 'adobeio-static.net'], ['amazonaws.adobeioruntime.net', 'adobeioruntime.net'], ['amazonaws.africa.com', 'africa.com']]",7890
2025-06-16 10:02:50,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.airkitapps.com', 'airkitapps.com'], ['amazonaws.airkitapps-au.com', 'airkitapps-au.com'], ['amazonaws.airkitapps.eu', 'airkitapps.eu'], ['amazonaws.aiven.app', 'aiven.app']]",7891
2025-06-16 10:02:52,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.akadns.net', 'akadns.net'], ['amazonaws.akamai.net', 'akamai.net'], ['amazonaws.akamai-staging.net', 'akamai-staging.net'], ['amazonaws.akamaiedge.net', 'akamaiedge.net']]",7892
2025-06-16 10:02:52,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.akamaihd.net', 'akamaihd.net'], ['amazonaws.akamaihd-staging.net', 'akamaihd-staging.net'], ['amazonaws.akamaiorigin.net', 'akamaiorigin.net'], ['amazonaws.akamaiorigin-staging.net', 'akamaiorigin-staging.net']]",7893
2025-06-16 10:02:53,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.akamaized-staging.net', 'akamaized-staging.net'], ['amazonaws.edgekey.net', 'edgekey.net'], ['amazonaws.edgekey-staging.net', 'edgekey-staging.net'], ['amazonaws.edgesuite.net', 'edgesuite.net']]",7894
2025-06-16 10:02:53,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.barsy.ca', 'barsy.ca'], ['amazonaws.alibabacloudcs.com', 'alibabacloudcs.com'], ['amazonaws.kasserver.com', 'kasserver.com'], ['amazonaws.altervista.org', 'altervista.org']]",7895
2025-06-16 10:02:53,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.myamaze.net', 'myamaze.net'], ['amazonaws.execute-api.cn-north-1.amazonaws.com.cn', 'execute-api.cn-north-1.amazonaws.com.cn'], ['amazonaws.execute-api.cn-northwest-1.amazonaws.com.cn', 'execute-api.cn-northwest-1.amazonaws.com.cn'], ['amazonaws.execute-api.af-south-1.amazonaws.com', 'execute-api.af-south-1.amazonaws.com']]",7896
2025-06-16 10:02:54,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.execute-api.ap-northeast-1.amazonaws.com', 'execute-api.ap-northeast-1.amazonaws.com'], ['amazonaws.execute-api.ap-northeast-2.amazonaws.com', 'execute-api.ap-northeast-2.amazonaws.com'], ['amazonaws.execute-api.ap-northeast-3.amazonaws.com', 'execute-api.ap-northeast-3.amazonaws.com'], ['amazonaws.execute-api.ap-south-1.amazonaws.com', 'execute-api.ap-south-1.amazonaws.com']]",7897
2025-06-16 10:02:55,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.execute-api.ap-southeast-1.amazonaws.com', 'execute-api.ap-southeast-1.amazonaws.com'], ['amazonaws.execute-api.ap-southeast-2.amazonaws.com', 'execute-api.ap-southeast-2.amazonaws.com'], ['amazonaws.execute-api.ap-southeast-3.amazonaws.com', 'execute-api.ap-southeast-3.amazonaws.com'], ['amazonaws.execute-api.ap-southeast-4.amazonaws.com', 'execute-api.ap-southeast-4.amazonaws.com']]",7898
2025-06-16 10:02:55,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.execute-api.ca-central-1.amazonaws.com', 'execute-api.ca-central-1.amazonaws.com'], ['amazonaws.execute-api.ca-west-1.amazonaws.com', 'execute-api.ca-west-1.amazonaws.com'], ['amazonaws.execute-api.eu-central-1.amazonaws.com', 'execute-api.eu-central-1.amazonaws.com'], ['amazonaws.execute-api.eu-central-2.amazonaws.com', 'execute-api.eu-central-2.amazonaws.com']]",7899
2025-06-16 10:02:55,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.execute-api.eu-south-1.amazonaws.com', 'execute-api.eu-south-1.amazonaws.com'], ['amazonaws.execute-api.eu-south-2.amazonaws.com', 'execute-api.eu-south-2.amazonaws.com'], ['amazonaws.execute-api.eu-west-1.amazonaws.com', 'execute-api.eu-west-1.amazonaws.com'], ['amazonaws.execute-api.eu-west-2.amazonaws.com', 'execute-api.eu-west-2.amazonaws.com']]",7900
2025-06-16 10:02:55,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.execute-api.il-central-1.amazonaws.com', 'execute-api.il-central-1.amazonaws.com'], ['amazonaws.execute-api.me-central-1.amazonaws.com', 'execute-api.me-central-1.amazonaws.com'], ['amazonaws.execute-api.me-south-1.amazonaws.com', 'execute-api.me-south-1.amazonaws.com'], ['amazonaws.execute-api.sa-east-1.amazonaws.com', 'execute-api.sa-east-1.amazonaws.com']]",7901
2025-06-16 10:02:55,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.execute-api.us-east-2.amazonaws.com', 'execute-api.us-east-2.amazonaws.com'], ['amazonaws.execute-api.us-gov-east-1.amazonaws.com', 'execute-api.us-gov-east-1.amazonaws.com'], ['amazonaws.execute-api.us-gov-west-1.amazonaws.com', 'execute-api.us-gov-west-1.amazonaws.com'], ['amazonaws.execute-api.us-west-1.amazonaws.com', 'execute-api.us-west-1.amazonaws.com']]",7902
2025-06-16 10:02:56,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.cloudfront.net', 'cloudfront.net'], ['amazonaws.auth.af-south-1.amazoncognito.com', 'auth.af-south-1.amazoncognito.com'], ['amazonaws.auth.ap-east-1.amazoncognito.com', 'auth.ap-east-1.amazoncognito.com'], ['amazonaws.auth.ap-northeast-1.amazoncognito.com', 'auth.ap-northeast-1.amazoncognito.com']]",7903
2025-06-16 10:02:56,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.auth.ap-northeast-3.amazoncognito.com', 'auth.ap-northeast-3.amazoncognito.com'], ['amazonaws.auth.ap-south-1.amazoncognito.com', 'auth.ap-south-1.amazoncognito.com'], ['amazonaws.auth.ap-south-2.amazoncognito.com', 'auth.ap-south-2.amazoncognito.com'], ['amazonaws.auth.ap-southeast-1.amazoncognito.com', 'auth.ap-southeast-1.amazoncognito.com']]",7904
2025-06-16 10:02:56,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.auth.ap-southeast-3.amazoncognito.com', 'auth.ap-southeast-3.amazoncognito.com'], ['amazonaws.auth.ap-southeast-4.amazoncognito.com', 'auth.ap-southeast-4.amazoncognito.com'], ['amazonaws.auth.ap-southeast-5.amazoncognito.com', 'auth.ap-southeast-5.amazoncognito.com'], ['amazonaws.auth.ca-central-1.amazoncognito.com', 'auth.ca-central-1.amazoncognito.com']]",7905
2025-06-16 10:02:56,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.auth.eu-central-1.amazoncognito.com', 'auth.eu-central-1.amazoncognito.com'], ['amazonaws.auth.eu-central-2.amazoncognito.com', 'auth.eu-central-2.amazoncognito.com'], ['amazonaws.auth.eu-north-1.amazoncognito.com', 'auth.eu-north-1.amazoncognito.com'], ['amazonaws.auth.eu-south-1.amazoncognito.com', 'auth.eu-south-1.amazoncognito.com']]",7906
2025-06-16 10:02:56,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.auth.eu-west-1.amazoncognito.com', 'auth.eu-west-1.amazoncognito.com'], ['amazonaws.auth.eu-west-2.amazoncognito.com', 'auth.eu-west-2.amazoncognito.com'], ['amazonaws.auth.eu-west-3.amazoncognito.com', 'auth.eu-west-3.amazoncognito.com'], ['amazonaws.auth.il-central-1.amazoncognito.com', 'auth.il-central-1.amazoncognito.com']]",7907
